-1.2000E-05,1.248676E+00,-2.00580E-02
-1.1990E-05,1.237559E+00,-1.44122E-02
-1.1981E-05,1.255679E+00,-2.08209E-02
-1.1971E-05,1.244235E+00,-2.00580E-02
-1.1962E-05,1.259021E+00,-2.08209E-02
-1.1952E-05,1.256412E+00,-2.08209E-02
-1.1942E-05,1.255359E+00,-2.00580E-02
-1.1933E-05,1.265170E+00,-1.92950E-02
-1.1923E-05,1.263057E+00,-7.85095E-03
-1.1914E-05,1.271732E+00,-2.98236E-02
-1.1904E-05,1.273723E+00,-2.73822E-02
-1.1894E-05,1.270343E+00,-2.08209E-02
-1.1885E-05,1.285907E+00,-2.81451E-02
-1.1875E-05,1.281177E+00,-1.92950E-02
-1.1866E-05,1.288066E+00,-2.57037E-02
-1.1856E-05,1.296779E+00,-1.92950E-02
-1.1846E-05,1.294093E+00,-1.10553E-02
-1.1837E-05,1.310870E+00,-2.24994E-02
-1.1827E-05,1.311282E+00,-1.92950E-02
-1.1818E-05,1.309405E+00,-2.08209E-02
-1.1808E-05,1.331477E+00,-2.81451E-02
-1.1798E-05,1.319141E+00,-1.92950E-02
-1.1789E-05,1.333682E+00,-1.92950E-02
-1.1779E-05,1.348056E+00,-1.68536E-02
-1.1770E-05,1.325252E+00,-2.17365E-02
-1.1760E-05,1.342357E+00,-1.76166E-02
-1.1750E-05,1.358890E+00,-2.57037E-02
-1.1741E-05,1.344066E+00,-1.76166E-02
-1.1731E-05,1.365611E+00,-2.57037E-02
-1.1722E-05,1.349116E+00,-2.08209E-02
-1.1712E-05,1.362392E+00,-1.76166E-02
-1.1702E-05,1.368297E+00,-2.41779E-02
-1.1693E-05,1.361949E+00,-1.92950E-02
-1.1683E-05,1.372539E+00,-1.76166E-02
-1.1674E-05,1.375590E+00,-2.41779E-02
-1.1664E-05,1.362804E+00,-1.68536E-02
-1.1654E-05,1.376285E+00,-2.73822E-02
-1.1645E-05,1.374370E+00,-1.83795E-02
-1.1635E-05,1.375102E+00,-1.44122E-02
-1.1626E-05,1.370296E+00,-2.90607E-02
-1.1616E-05,1.364185E+00,-1.10553E-02
-1.1606E-05,1.371356E+00,-2.00580E-02
-1.1597E-05,1.363940E+00,-1.68536E-02
-1.1587E-05,1.369479E+00,-2.00580E-02
-1.1578E-05,1.361659E+00,-2.73822E-02
-1.1568E-05,1.360194E+00,-1.51752E-02
-1.1558E-05,1.362231E+00,-1.19708E-02
-1.1549E-05,1.353275E+00,-1.76166E-02
-1.1539E-05,1.350581E+00,-2.00580E-02
-1.1530E-05,1.346553E+00,-2.08209E-02
-1.1520E-05,1.346553E+00,-8.61389E-03
-1.1510E-05,1.345248E+00,-2.17365E-02
-1.1501E-05,1.336818E+00,-2.08209E-02
-1.1491E-05,1.325816E+00,-2.81451E-02
-1.1482E-05,1.324107E+00,-2.98236E-02
-1.1472E-05,1.309650E+00,-2.32623E-02
-1.1462E-05,1.301547E+00,-2.73822E-02
-1.1453E-05,1.295314E+00,-2.49408E-02
-1.1443E-05,1.285579E+00,-2.41779E-02
-1.1434E-05,1.287410E+00,-2.49408E-02
-1.1424E-05,1.281711E+00,-1.19708E-02
-1.1414E-05,1.260120E+00,-2.17365E-02
-1.1405E-05,1.277393E+00,-2.49408E-02
-1.1395E-05,1.259471E+00,-1.59381E-02
-1.1386E-05,1.259143E+00,-2.08209E-02
-1.1376E-05,1.250629E+00,-1.92950E-02
-1.1366E-05,1.249210E+00,-1.59381E-02
-1.1357E-05,1.245990E+00,-2.24994E-02
-1.1347E-05,1.239108E+00,-1.68536E-02
-1.1338E-05,1.239795E+00,-2.66193E-02
-1.1328E-05,1.226237E+00,-2.32623E-02
-1.1318E-05,1.229373E+00,-1.02924E-02
-1.1309E-05,1.232631E+00,-2.41779E-02
-1.1299E-05,1.220653E+00,-2.49408E-02
-1.1290E-05,1.227618E+00,-1.76166E-02
-1.1280E-05,1.230960E+00,-1.34967E-02
-1.1270E-05,1.226436E+00,-9.52942E-03
-1.1261E-05,1.229449E+00,-2.66193E-02
-1.1251E-05,1.227046E+00,-1.34967E-02
-1.1242E-05,1.228519E+00,-2.41779E-02
-1.1232E-05,1.242000E+00,-2.00580E-02
-1.1222E-05,1.216052E+00,-1.10553E-02
-1.1213E-05,1.240367E+00,-1.68536E-02
-1.1203E-05,1.245578E+00,-1.68536E-02
-1.1194E-05,1.237392E+00,-2.24994E-02
-1.1184E-05,1.253932E+00,-2.57037E-02
-1.1174E-05,1.248920E+00,-2.41779E-02
-1.1165E-05,1.245784E+00,-1.76166E-02
-1.1155E-05,1.261264E+00,-2.17365E-02
-1.1146E-05,1.252544E+00,-1.34967E-02
-1.1136E-05,1.257762E+00,-3.15021E-02
-1.1126E-05,1.264156E+00,-2.08209E-02
-1.1117E-05,1.270343E+00,-1.44122E-02
-1.1107E-05,1.274455E+00,-1.51752E-02
-1.1098E-05,1.276454E+00,-2.17365E-02
-1.1088E-05,1.283298E+00,-2.41779E-02
-1.1078E-05,1.290218E+00,-1.59381E-02
-1.1069E-05,1.296535E+00,-3.15021E-02
-1.1059E-05,1.295390E+00,-2.98236E-02
-1.1050E-05,1.296573E+00,-6.17249E-03
-1.1040E-05,1.306598E+00,-2.73822E-02
-1.1030E-05,1.319713E+00,-1.83795E-02
-1.1021E-05,1.311076E+00,-1.83795E-02
-1.1011E-05,1.323703E+00,-1.83795E-02
-1.1002E-05,1.328914E+00,-1.27338E-02
-1.0992E-05,1.324107E+00,-1.59381E-02
-1.0982E-05,1.335391E+00,-2.98236E-02
-1.0973E-05,1.342761E+00,-1.51752E-02
-1.0963E-05,1.338809E+00,-2.17365E-02
-1.0954E-05,1.346835E+00,-2.41779E-02
-1.0944E-05,1.347980E+00,-2.00580E-02
-1.0934E-05,1.352458E+00,-1.59381E-02
-1.0925E-05,1.348018E+00,-2.08209E-02
-1.0915E-05,1.370334E+00,-2.57037E-02
-1.0906E-05,1.355182E+00,-1.92950E-02
-1.0896E-05,1.351154E+00,-2.08209E-02
-1.0886E-05,1.364230E+00,-2.00580E-02
-1.0877E-05,1.361171E+00,-1.68536E-02
-1.0867E-05,1.365817E+00,-2.41779E-02
-1.0858E-05,1.372127E+00,-2.73822E-02
-1.0848E-05,1.365283E+00,-1.92950E-02
-1.0838E-05,1.369769E+00,-1.59381E-02
-1.0829E-05,1.363696E+00,-1.51752E-02
-1.0819E-05,1.369281E+00,-2.17365E-02
-1.0810E-05,1.373836E+00,-1.83795E-02
-1.0800E-05,1.362926E+00,-7.85095E-03
-1.0790E-05,1.374332E+00,-2.81451E-02
-1.0781E-05,1.358890E+00,-2.49408E-02
-1.0771E-05,1.373470E+00,-2.17365E-02
-1.0762E-05,1.360233E+00,-1.83795E-02
-1.0752E-05,1.355876E+00,-2.73822E-02
-1.0742E-05,1.347774E+00,-3.15021E-02
-1.0733E-05,1.351360E+00,-1.68536E-02
-1.0723E-05,1.328548E+00,-2.98236E-02
-1.0714E-05,1.340404E+00,-1.59381E-02
-1.0704E-05,1.334903E+00,-1.51752E-02
-1.0694E-05,1.316821E+00,-2.17365E-02
-1.0685E-05,1.326549E+00,-2.08209E-02
-1.0675E-05,1.313640E+00,-1.02924E-02
-1.0666E-05,1.296497E+00,-2.49408E-02
-1.0656E-05,1.305171E+00,-2.00580E-02
-1.0646E-05,1.291690E+00,-1.02924E-02
-1.0637E-05,1.290591E+00,-1.68536E-02
-1.0627E-05,1.282275E+00,-3.05865E-02
-1.0618E-05,1.276576E+00,-2.81451E-02
-1.0608E-05,1.267696E+00,-2.08209E-02
-1.0598E-05,1.267253E+00,-1.44122E-02
-1.0589E-05,1.260654E+00,-2.81451E-02
-1.0579E-05,1.257472E+00,-2.41779E-02
-1.0570E-05,1.253360E+00,-1.68536E-02
-1.0560E-05,1.252711E+00,-2.08209E-02
-1.0550E-05,1.251323E+00,-1.83795E-02
-1.0541E-05,1.246234E+00,-1.83795E-02
-1.0531E-05,1.240207E+00,-2.57037E-02
-1.0522E-05,1.248027E+00,-1.44122E-02
-1.0512E-05,1.237147E+00,-2.32623E-02
-1.0502E-05,1.230266E+00,-2.98236E-02
-1.0493E-05,1.230838E+00,-2.00580E-02
-1.0483E-05,1.229083E+00,-2.08209E-02
-1.0474E-05,1.237109E+00,-1.92950E-02
-1.0464E-05,1.221347E+00,-1.34967E-02
-1.0454E-05,1.230556E+00,-2.90607E-02
-1.0445E-05,1.222408E+00,-2.17365E-02
-1.0435E-05,1.233241E+00,-7.08801E-03
-1.0426E-05,1.226680E+00,-2.66193E-02
-1.0416E-05,1.235889E+00,-2.24994E-02
-1.0406E-05,1.234462E+00,-8.61389E-03
-1.0397E-05,1.238376E+00,-9.52942E-03
-1.0387E-05,1.248553E+00,-2.08209E-02
-1.0378E-05,1.251117E+00,-9.52942E-03
-1.0368E-05,1.248637E+00,-2.32623E-02
-1.0358E-05,1.257518E+00,-1.27338E-02
-1.0349E-05,1.258571E+00,-1.76166E-02
-1.0339E-05,1.256412E+00,-1.76166E-02
